,도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,총점수
233,천호대로(25),37.5488307,127.0937158,37.5490655,127.0930415,37.5491409,127.0928374,0.6750403830961069
234,천호대로130길(6),37.5493215,127.0876429,37.548888,127.0876576,37.5487413,127.0875986,0.6749723754884989
235,천호대로130길(3),37.5487413,127.0875986,37.5490308,127.0877412,37.5493215,127.0876429,0.6747682517647092
236,영화사로16길(27),37.5533517,127.0952941,37.5536311,127.0955898,37.5536311,127.0955898,0.6746609444949
237,워커힐로(3),37.54339,127.0964,37.54326,127.09533,37.5426948,127.094317,0.6746136945126602
238,구의로(1),37.5379465,127.0891318,37.537839,127.089116,37.537839,127.089116,0.6741581970828411
239,자양로(91),37.544553,127.0850798,37.5444287,127.0850361,37.5444287,127.0850361,0.6740301543920217
240,천호대로116길(4),37.5531418,127.0804731,37.5526408,127.0812209,37.5526408,127.0812209,0.6733138154962386
241,천호대로132길(1),37.5481281,127.087304,37.5483488,127.0875465,37.5483488,127.0875465,0.6732220255042961
242,뚝섬로51길(12),37.5335754,127.0801186,37.5334195,127.0803286,37.5334195,127.0803286,0.672941191174678
243,구의강변로(19),37.5325176,127.0917189,37.5326887,127.0917016,37.5326887,127.0917016,0.6725829036818757
244,구의강변로(27),37.5326887,127.0917016,37.5325176,127.0917189,37.5325176,127.0917189,0.6721746562342962
245,천호대로132길(21),37.5495352,127.0889032,37.5491236,127.0883938,37.5491236,127.0883938,0.6721146433554432
246,천호대로130길(0),37.5495265,127.0878389,37.5493215,127.0876429,37.5493215,127.0876429,0.6715022721840742
247,용마산로8길(17),37.5596288,127.0890954,37.5595356,127.09013,37.5595356,127.09013,0.6713082013843605
248,능동로32길(37),37.5548596,127.0800946,37.5549906,127.0797585,37.5549906,127.0797585,0.6707829872259321
249,자양로23길(18),37.541319,127.0831733,37.5414281,127.0827975,37.5414281,127.0827975,0.6704816535651258
