,도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,총점수
6078,동일로(25),37.5630043,127.0758375,37.563293,127.0760044,37.563293,127.0760044,0.34932518884167374
6079,아차산로(22),37.54039,127.09457,37.5408815,127.0953825,37.5408815,127.0953825,0.34930437331294073
6080,아차산로(17),37.5384,127.09109,37.5385,127.09139,37.53861,127.09158,0.34858878719681585
6081,아차산로(19),37.53861,127.09158,37.5385,127.09139,37.5384,127.09109,0.34858878719681585
6082,뚝섬로(94),37.536404,127.0641573,37.5364945,127.0638074,37.5364945,127.0638074,0.3484964461061002
6083,천호대로(16),37.5551387,127.0843509,37.5547004,127.085495,37.5546452,127.0856391,0.34843721486801726
6084,뚝섬로(27),37.53605,127.06558,37.5360892,127.0654219,37.5360892,127.0654219,0.3482799984690318
6085,광나루로(40),37.5479423,127.0716006,37.5479767,127.0712699,37.5480867,127.0704909,0.34734365066500256
6086,광나루로(3),37.5480112,127.0704657,37.5477814,127.0719778,37.5476959,127.0723769,0.3472665719793725
6087,아차산로(24),37.5411322,127.0957988,37.5410565,127.0956705,37.5408815,127.0953825,0.3468086809176583
6088,아차산로(79),37.5408815,127.0953825,37.5410565,127.0956705,37.5411322,127.0957988,0.3468086809176583
6089,동일로(14),37.5336467,127.0592421,37.5347627,127.0598664,37.5347627,127.0598664,0.3465912490240638
6090,천호대로(40),37.5577235,127.0782573,37.5581397,127.0771942,37.5582076,127.0770318,0.3446841825635613
6091,뚝섬로(60),37.5347961,127.0701853,37.53504,127.06933,37.53504,127.06933,0.3442131946016028
6092,아차산로(114),37.5369709,127.0818654,37.5371136,127.0812538,37.5371136,127.0812538,0.3441542688434483
6093,능동로3길(29),37.535133,127.0608125,37.5350879,127.0609815,37.5350879,127.0609815,0.34380177766385145
6094,능동로3길(6),37.5350879,127.0609815,37.535133,127.0608125,37.535133,127.0608125,0.34363539817083255
6095,아차산로(55),37.5413356,127.0965047,37.5413042,127.0963663,37.5413042,127.0963663,0.3419836756201123
6096,아차산로(7),37.5493016,127.1079949,37.5493578,127.1081292,37.5503666,127.1087805,0.34180971447319763
6097,동일로(37),37.5563324,127.0720612,37.5568666,127.0723621,37.5576628,127.0728422,0.3416481042718801
6098,동일로(46),37.5548816,127.0712506,37.5555858,127.0716398,37.5555858,127.0716398,0.3413153452858425
6099,"['동일로', '영동대교북단고가차도'](0)",37.5347627,127.0598664,37.539071,127.0622453,37.5395087,127.0625417,0.34119369435671343
6100,동일로(8),37.553056,127.0702078,37.5531665,127.0702709,37.5534064,127.0704079,0.3411489657928236
6101,뚝섬로(86),37.5367674,127.0628065,37.5366542,127.0632454,37.5366373,127.063311,0.34109924001610015
6102,아차산로(116),37.5367466,127.0828389,37.536763,127.0827563,37.5369709,127.0818654,0.3407953912780529
6103,아차산로(87),37.5377474,127.0787171,37.5381129,127.0772999,37.538158,127.0771247,0.3402698125458744
6104,동일로(49),37.5555858,127.0716398,37.5563324,127.0720612,37.5563324,127.0720612,0.3396515503556542
6105,아차산로(82),37.5408823,127.0680155,37.5409079,127.0679407,37.5414155,127.0664542,0.33944622334352537
6106,아차산로(86),37.538158,127.0771247,37.5382037,127.0771409,37.5385253,127.0772548,0.33943791508078025
6107,아차산로(49),37.5385253,127.0772548,37.5382037,127.0771409,37.538158,127.0771247,0.33943791508078025
6108,아차산로(49)길,37.5389969,127.0842589,37.5387073,127.0840523,37.5387105,127.0842891,0.3394142871898528
6109,동일로(39),37.5510856,127.0690857,37.5515482,127.0693503,37.551647,127.0694068,0.3385639725901525
6110,뚝섬로21길(2),37.5379242,127.0629085,37.5377889,127.0626384,37.5377889,127.0626384,0.3381044091417612
6111,뚝섬로21길(13),37.5377889,127.0626384,37.5377064,127.062477,37.537646,127.0624347,0.3379380296487424
6112,뚝섬로21길(10),37.537646,127.0624347,37.5377425,127.0625477,37.5377889,127.0626384,0.3379380296487424
6113,광나루로(39),37.5482642,127.0688205,37.5483709,127.067793,37.5483735,127.0675663,0.33574715429773416
6114,뚝섬로(45),37.5364945,127.0638074,37.536404,127.0641573,37.536404,127.0641573,0.33513601852054437
6115,아차산로(59),37.5428312,127.1009237,37.5431198,127.1007482,37.5434912,127.1005223,0.3345202263251925
6116,동일로(51),37.5401617,127.0629323,37.5414861,127.0636547,37.5415961,127.0637492,0.33404190337486905
6117,아차산로(104),37.5434912,127.1005223,37.5429578,127.1008471,37.5428312,127.1009237,0.33402108784613604
