도로명,시작점 위도,시작점 경도,중간점_위도,중간점_경도,끝점_위도,끝점_경도
아차산로58길,37.5364882,127.0892671,37.5378565,127.0894787,37.5379144,127.0894646
아차산로58길,37.5364882,127.0892671,37.5360825,127.0893266,37.5356786,127.0894451
구의강변로3길,37.5364882,127.0892671,37.5365182,127.0898181,37.5365568,127.0902852
아차산로46길,37.5365178,127.0810191,37.5360635,127.0808346,37.5360635,127.0808346
아차산로46가길,37.5365178,127.0810191,37.5363749,127.0815707,37.5363749,127.0815707
아차산로46길,37.5365178,127.0810191,37.5369342,127.0811823,37.5370041,127.0812097
구의강변로3길,37.5365568,127.0902852,37.5361041,127.0908353,37.5361041,127.0908353
강변역로2길,37.5365568,127.0902852,37.5367421,127.0902522,37.5372643,127.0911827
구의강변로3길,37.5365568,127.0902852,37.5365182,127.0898181,37.5364882,127.0892671
능동로,37.5366834,127.0692378,37.5374433,127.0695827,37.5374433,127.0695827
능동로8길,37.5366834,127.0692378,37.5366502,127.0693563,37.5364687,127.0700048
아차산로40길,37.5366375,127.0783128,37.5363455,127.0781993,37.5363455,127.0781993
자양번영로12길,37.5366375,127.0783128,37.5368802,127.0772711,37.5368802,127.0772711
아차산로40길,37.5366375,127.0783128,37.5375654,127.0786775,37.5376324,127.0787038
"['아차산로44길', '아차산로46길']",37.5366539,127.0801941,37.5362057,127.0802355,37.5360635,127.0808346
아차산로44길,37.5366539,127.0801941,37.5370587,127.0807266,37.5371192,127.0807492
아차산로44길,37.5366539,127.0801941,37.5365016,127.0798529,37.5364568,127.0796924
뚝섬로33길,37.5367497,127.0701375,37.5364687,127.0700048,37.5364687,127.0700048
뚝섬로33길,37.5367497,127.0701375,37.537179,127.0703117,37.537179,127.0703117
,37.5367497,127.0701375,37.536338,127.0704726,37.536338,127.0704726
아차산로,37.5368338,127.0850904,37.5374031,127.0873679,37.5374031,127.0873679
자양로16길,37.5368338,127.0850904,37.536419,127.0849389,37.5361841,127.0837867
자양번영로,37.5369192,127.0767797,37.53699,127.0768,37.53699,127.0768
자양번영로,37.5369192,127.0767797,37.5362666,127.0765922,37.5362666,127.0765922
자양번영로11길,37.5369192,127.0767797,37.5369856,127.0765146,37.5369856,127.0765146
능동로10길,37.5369534,127.0711165,37.5364758,127.0726129,37.5364758,127.0726129
뚝섬로35길,37.5369534,127.0711165,37.5362609,127.0707888,37.5362609,127.0707888
능동로10길,37.5369534,127.0711165,37.5369925,127.0709942,37.537179,127.0703117
아차산로46길,37.5370041,127.0812097,37.5369342,127.0811823,37.5365178,127.0810191
아차산로,37.5370041,127.0812097,37.5365996,127.0829021,37.53656,127.0831187
뚝섬로33길,37.537179,127.0703117,37.5367497,127.0701375,37.5367497,127.0701375
능동로10길,37.537179,127.0703117,37.5369925,127.0709942,37.5369534,127.0711165
능동로10길,37.537179,127.0703117,37.5374053,127.0696971,37.5374433,127.0695827
강변역로2길,37.5372643,127.0911827,37.5378143,127.0915783,37.5378533,127.0916063
강변역로2길,37.5372643,127.0911827,37.5367421,127.0902522,37.5365568,127.0902852
구의강변로3가길,37.5372643,127.0911827,37.5363797,127.0914994,37.535693,127.0916754
능동로10길,37.5374433,127.0695827,37.5374053,127.0696971,37.537179,127.0703117
능동로,37.5374433,127.0695827,37.5392728,127.0704034,37.5393366,127.0703941
아차산로38길,37.5374485,127.0746676,37.5378929,127.0748405,37.5378929,127.0748405
자양번영로11길,37.5374485,127.0746676,37.5373791,127.0749444,37.5373791,127.0749444
자양번영로11길,37.5374485,127.0746676,37.5373749,127.0745947,37.5368279,127.0744125
아차산로42길,37.5375161,127.0791478,37.5368972,127.0788645,37.5363618,127.0788991
아차산로,37.5375161,127.0791478,37.5371433,127.0806518,37.5371192,127.0807492
강변역로,37.5379144,127.0894646,37.5379465,127.0896218,37.5379465,127.0896218
아차산로58길,37.5379144,127.0894646,37.5376692,127.0895243,37.5364882,127.0892671
아차산로,37.5385384,127.0750969,37.5384347,127.0755179,37.5384347,127.0755179
아차산로38길,37.5385384,127.0750969,37.5384633,127.0750678,37.5381889,127.0749614
아차산로45길,37.5371136,127.0812538,37.5373602,127.081337,37.5376674,127.0807978
아차산로,37.5371136,127.0812538,37.5376829,127.0789748,37.5377474,127.0787171
아차산로,37.5373068,127.0866171,37.5371758,127.0860963,37.5371758,127.0860963
아차산로55길,37.5373068,127.0866171,37.5373703,127.0866108,37.5381339,127.0865345
강변역로,37.5377043,127.0923605,37.5379819,127.0915439,37.5380882,127.0908256
아차산로60길,37.5377043,127.0923605,37.5377724,127.0923579,37.5380717,127.0920799
미가로,37.5376078,127.0844261,37.5376256,127.0844983,37.5376256,127.0844983
아차산로49길,37.5376078,127.0844261,37.5385109,127.0843173,37.5385109,127.0843173
미가로,37.5376078,127.0844261,37.537406,127.0836147,37.537391,127.0835258
아차산로45길,37.5376674,127.0807978,37.5371989,127.0812867,37.5371136,127.0812538
아차산로45길,37.5376674,127.0807978,37.538015,127.0801892,37.5383154,127.079671
아차산로45길,37.5376674,127.0807978,37.5380103,127.0810294,37.5381449,127.081042
미가로,37.5377619,127.0850455,37.5377969,127.0851855,37.5377969,127.0851855
미가로,37.5377619,127.0850455,37.5376256,127.0844983,37.5376256,127.0844983
아차산로51길,37.5377619,127.0850455,37.5388254,127.0849582,37.5388254,127.0849582
구의강변로,37.5379226,127.0935921,37.5380704,127.0936773,37.5380704,127.0936773
구의강변로7길,37.5379226,127.0935921,37.5380303,127.0934981,37.5386202,127.0929833
구의강변로,37.5379226,127.0935921,37.5377201,127.0934744,37.537641,127.0934284
아차산로60길,37.5380717,127.0920799,37.5384199,127.0926533,37.5384199,127.0926533
아차산로60길,37.5380717,127.0920799,37.5377724,127.0923579,37.5377043,127.0923605
아차산로60길,37.5380717,127.0920799,37.5385335,127.091651,37.53861,127.09158
아차산로45길,37.5381449,127.081042,37.5378887,127.080962,37.5376674,127.0807978
자양로19길,37.5381449,127.081042,37.5383455,127.0812089,37.5384403,127.0813388
자양로19길,37.5381449,127.081042,37.5382498,127.0801057,37.5383154,127.079671
미가로,37.5381339,127.0865345,37.5382171,127.0868702,37.5382171,127.0868702
미가로,37.5381339,127.0865345,37.5379671,127.0858668,37.5379671,127.0858668
아차산로55길,37.5381339,127.0865345,37.5397487,127.0864326,37.5397487,127.0864326
아차산로55길,37.5381339,127.0865345,37.5373703,127.0866108,37.5373068,127.0866171
자양로19길,37.5383154,127.079671,37.5384523,127.0790234,37.5384523,127.0790234
아차산로45길,37.5383154,127.079671,37.538015,127.0801892,37.5376674,127.0807978
자양로19길,37.5383154,127.079671,37.5381449,127.0804284,37.5381449,127.081042
아차산로60길,37.5384199,127.0926533,37.5386202,127.0929833,37.5386202,127.0929833
아차산로60길,37.5384199,127.0926533,37.5380717,127.0920799,37.5380717,127.0920799
구의강변로5길,37.5384199,127.0926533,37.5377413,127.0933286,37.537641,127.0934284
자양로19길,37.5384403,127.0813388,37.5391523,127.0828586,37.5391611,127.0832694
자양로19길,37.5384403,127.0813388,37.5383455,127.0812089,37.5381449,127.081042
자양로21길,37.5384403,127.0813388,37.5395107,127.0821075,37.5396198,127.0832181
아차산로39길,37.5384523,127.0790234,37.5384701,127.0785919,37.5384701,127.0785919
자양로19길,37.5384523,127.0790234,37.5383154,127.079671,37.5383154,127.079671
아차산로39길,37.5384523,127.0790234,37.5378082,127.0787426,37.5377474,127.0787171
아차산로39길,37.5385253,127.0772548,37.5384701,127.0785919,37.5384701,127.0785919
아차산로,37.5385253,127.0772548,37.5382037,127.0771409,37.538158,127.0771247
아차산로39길,37.5385253,127.0772548,37.5388414,127.0764872,37.5389693,127.0759434
미가로,37.5385437,127.0881885,37.5388146,127.0892775,37.5388146,127.0892775
미가로,37.5385437,127.0881885,37.5382971,127.0871932,37.5382971,127.0871932
아차산로57길,37.5385437,127.0881885,37.5390925,127.0883052,37.5390925,127.0883052
아차산로39길,37.5386851,127.075109,37.5387238,127.0751245,37.5389047,127.0751969
아차산로,37.5386851,127.075109,37.538806,127.0746253,37.538861,127.074405
아차산로60길,37.5386202,127.0929833,37.5390227,127.09366,37.5390227,127.09366
아차산로60길,37.5386202,127.0929833,37.5384199,127.0926533,37.5384199,127.0926533
구의강변로7길,37.5386202,127.0929833,37.5380303,127.0934981,37.5379226,127.0935921
아차산로39길,37.5389047,127.0751969,37.5392999,127.0752862,37.5392999,127.0752862
아차산로39길,37.5389047,127.0751969,37.5389203,127.0754557,37.5390091,127.0756831
아차산로39길,37.5389047,127.0751969,37.5387238,127.0751245,37.5386851,127.075109
아차산로39길,37.5390091,127.0756831,37.5389693,127.0759434,37.5389693,127.0759434
아차산로39길,37.5390091,127.0756831,37.5393085,127.0754385,37.5393085,127.0754385
아차산로39길,37.5390091,127.0756831,37.5389203,127.0754557,37.5389047,127.0751969
아차산로60길,37.5390227,127.09366,37.5386202,127.0929833,37.5386202,127.0929833
아차산로62길,37.5390227,127.09366,37.5394907,127.0932496,37.5395727,127.0931743
아차산로62길,37.5390227,127.09366,37.5389872,127.0938848,37.5389714,127.0939848
광나루로54길,37.5391502,127.0952275,37.5400035,127.0953539,37.5403274,127.0958932
광나루로54길,37.5391502,127.0952275,37.5378893,127.095227,37.5376689,127.0947171
,37.5391502,127.0952275,37.5392526,127.0941548,37.5392579,127.0940609
자양로19길,37.5391611,127.0832694,37.5390247,127.0824135,37.5384403,127.0813388
자양로,37.5391611,127.0832694,37.538544,127.0833458,37.5384166,127.0833616
자양로,37.5391611,127.0832694,37.5394159,127.0832409,37.5395148,127.0832298
광나루로44길,37.539193,127.0907986,37.5399717,127.0905943,37.5399717,127.0905943
광나루로52길,37.539193,127.0907986,37.539297,127.091526,37.539297,127.091526
광나루로52길,37.539193,127.0907986,37.5388146,127.0892775,37.5388146,127.0892775
광나루로44길,37.539193,127.0907986,37.5384939,127.0910555,37.5384,127.09109
구의강변로,37.5392579,127.0940609,37.5389714,127.0939848,37.5389714,127.0939848
,37.5392579,127.0940609,37.5392526,127.0941548,37.5391502,127.0952275
구의강변로,37.5392579,127.0940609,37.5395997,127.09415,37.5398068,127.0942051
광나루로52길,37.539297,127.091526,37.5397956,127.0923631,37.5397956,127.0923631
광나루로52길,37.539297,127.091526,37.539193,127.0907986,37.539193,127.0907986
아차산로61길,37.539297,127.091526,37.5396014,127.091458,37.540428,127.0916351
아차산로61길,37.539297,127.091526,37.5389212,127.0918992,37.538847,127.0919729
자양로,37.5395148,127.0832298,37.5396198,127.0832181,37.5396198,127.0832181
자양로22길,37.5395148,127.0832298,37.5395286,127.083364,37.5395638,127.0838777
자양로,37.5395148,127.0832298,37.5394159,127.0832409,37.5391611,127.0832694
아차산로49길,37.5395851,127.0841881,37.5390972,127.0842468,37.5390972,127.0842468
아차산로49길,37.5395851,127.0841881,37.5399654,127.0841452,37.5399654,127.0841452
자양로22길,37.5395851,127.0841881,37.5396091,127.0845387,37.5396091,127.0845387
자양로22길,37.5395851,127.0841881,37.5395734,127.0840181,37.5395734,127.0840181
아차산로62길,37.5395727,127.0931743,37.5391244,127.0935861,37.5390227,127.09366
광나루로46길,37.5395727,127.0931743,37.5396494,127.093103,37.5400271,127.0927517
아차산로,37.5395727,127.0931743,37.539527,127.0930989,37.53934,127.09279
아차산로,37.5395727,127.0931743,37.53977,127.0935,37.5401059,127.0941004
자양로,37.5396198,127.0832181,37.5395148,127.0832298,37.5395148,127.0832298
자양로21길,37.5396198,127.0832181,37.5394904,127.081295,37.5384403,127.0813388
자양로,37.5396198,127.0832181,37.54023,127.08326,37.5407841,127.0834917
자양로22길,37.5396332,127.084892,37.5396886,127.08563,37.5396886,127.08563
자양로22길,37.5396332,127.084892,37.5396091,127.0845387,37.5396091,127.0845387
아차산로51길,37.5396332,127.084892,37.5394423,127.0849077,37.5394423,127.0849077
아차산로51길,37.5396332,127.084892,37.5399977,127.084901,37.5399977,127.084901
자양로22길,37.5397487,127.0864326,37.539814,127.0874395,37.539814,127.0874395
자양로22길,37.5397487,127.0864326,37.5396939,127.0857016,37.5396939,127.0857016
아차산로55길,37.5397487,127.0864326,37.5404271,127.086716,37.5404271,127.086716
아차산로55길,37.5397487,127.0864326,37.5381339,127.0865345,37.5381339,127.0865345
자양로22길,37.5398811,127.0884729,37.5398403,127.0878445,37.5398403,127.0878445
아차산로57길,37.5398811,127.0884729,37.5401753,127.0885565,37.5401753,127.0885565
아차산로57길,37.5398811,127.0884729,37.5394874,127.0883892,37.5394874,127.0883892
아차산로49길,37.5399654,127.0841452,37.5395851,127.0841881,37.5395851,127.0841881
아차산로49길,37.5399654,127.0841452,37.5401763,127.0842268,37.5401763,127.0842268
,37.5399654,127.0841452,37.5399917,127.0844887,37.5399917,127.0844887
아차산로51길,37.5399977,127.084901,37.5396332,127.084892,37.5396332,127.084892
아차산로51길,37.5399977,127.084901,37.5401092,127.084949,37.5401092,127.084949
,37.5399977,127.084901,37.5399917,127.0844887,37.5399917,127.0844887
광나루로44길,37.5399717,127.0905943,37.539193,127.0907986,37.539193,127.0907986
광나루로44길,37.5399717,127.0905943,37.5414127,127.0909637,37.5414127,127.0909637
구의로4길,37.5399717,127.0905943,37.54012,127.0896,37.54012,127.0896
구의로4길,37.5399717,127.0905943,37.540428,127.0916351,37.540428,127.0916351
광나루로46길,37.5400271,127.0927517,37.5406596,127.0921634,37.5406596,127.0921634
광나루로52길,37.5400271,127.0927517,37.5408647,127.0941444,37.5408647,127.0941444
광나루로52길,37.5400271,127.0927517,37.5397956,127.0923631,37.5397956,127.0923631
광나루로46길,37.5400271,127.0927517,37.5396494,127.093103,37.5395727,127.0931743
광나루로54길,37.5403274,127.0958932,37.5406088,127.0963806,37.5406088,127.0963806
아차산로,37.5403274,127.0958932,37.5408815,127.0953825,37.5408815,127.0953825
광나루로54길,37.5403274,127.0958932,37.5395697,127.0952957,37.5391502,127.0952275
광나루로46길,37.5406596,127.0921634,37.5400271,127.0927517,37.5400271,127.0927517
광나루로46길,37.5406596,127.0921634,37.5412333,127.0922561,37.5412333,127.0922561
구의로4길,37.5406596,127.0921634,37.540428,127.0916351,37.540428,127.0916351
구의로4길,37.5406596,127.0921634,37.5414709,127.0934289,37.5414709,127.0934289
아차산로65길,37.5408647,127.0941444,37.5414709,127.0934289,37.5414709,127.0934289
광나루로52길,37.5408647,127.0941444,37.5400271,127.0927517,37.5400271,127.0927517
아차산로65길,37.5408647,127.0941444,37.540461,127.0945064,37.54039,127.09457
광나루로52길,37.5408647,127.0941444,37.5410372,127.0944313,37.5411875,127.0946812
자양로,37.5411813,127.0836592,37.5413994,127.0837515,37.5413994,127.0837515
자양로23길,37.5411813,127.0836592,37.5412159,127.0835288,37.541319,127.0831733
자양로,37.5411813,127.0836592,37.5408654,127.0835257,37.5407841,127.0834917
광나루로48길,37.5413382,127.0949318,37.5408815,127.0953825,37.5408815,127.0953825
광나루로52길,37.5413382,127.0949318,37.5411875,127.0946812,37.5411875,127.0946812
광나루로48길,37.5413382,127.0949318,37.5420705,127.0941864,37.5424171,127.093849
광나루로52길,37.5413382,127.0949318,37.5415347,127.0952586,37.5415727,127.0953382
아차산로,37.5413356,127.0965047,37.541528,127.0970602,37.541528,127.0970602
아차산로,37.5413356,127.0965047,37.5413042,127.0963663,37.5413042,127.0963663
아차산로66길,37.5413356,127.0965047,37.5412975,127.0987004,37.5423,127.10164
아차산로65길,37.5414709,127.0934289,37.5408647,127.0941444,37.5408647,127.0941444
아차산로65길,37.5414709,127.0934289,37.5418549,127.0929756,37.5418549,127.0929756
구의로4길,37.5414709,127.0934289,37.5406596,127.0921634,37.5406596,127.0921634
자양로23길,37.5415884,127.0824813,37.541865,127.0827437,37.541865,127.0827437
자양로23가길,37.5415884,127.0824813,37.5417383,127.0822246,37.5417383,127.0822246
자양로23길,37.5415884,127.0824813,37.5415042,127.0825352,37.5414281,127.0827975
자양로28길,37.541602,127.0888944,37.54152,127.08992,37.54152,127.08992
자양로28길,37.541602,127.0888944,37.5416714,127.0879397,37.5416714,127.0879397
광나루로40길,37.541602,127.0888944,37.5421619,127.0890215,37.5429773,127.0892067
광나루로40길,37.541602,127.0888944,37.5411632,127.0887947,37.5404611,127.0886353
아차산로,37.5416502,127.0973809,37.541528,127.0970602,37.541528,127.0970602
아차산로,37.5416502,127.0973809,37.5420034,127.0972113,37.54339,127.0964
아차산로,37.5416502,127.0973809,37.5418122,127.0978814,37.5419704,127.0983701
자양로28길,37.5417211,127.0872566,37.5416714,127.0879397,37.5416714,127.0879397
광나루로38길,37.5417211,127.0872566,37.5410325,127.086969,37.5410325,127.086969
광나루로38길,37.5417211,127.0872566,37.542393,127.0875296,37.5431522,127.0878508
자양로23가길,37.5417383,127.0822246,37.5415884,127.0824813,37.5415884,127.0824813
자양로23가길,37.5417383,127.0822246,37.5418714,127.081922,37.5418714,127.081922
자양로23나길,37.5417383,127.0822246,37.5422234,127.0826021,37.5422234,127.0826021
아차산로49길,37.5417414,127.084872,37.5411995,127.0846486,37.5411995,127.0846486
자양로26길,37.5417414,127.084872,37.5419826,127.0841367,37.5420219,127.0840171
자양로23가길,37.5418714,127.081922,37.5417383,127.0822246,37.5417383,127.0822246
자양로23가길,37.5418714,127.081922,37.5419941,127.081643,37.5419941,127.081643
자양로23나길,37.5418714,127.081922,37.542358,127.0823426,37.542358,127.0823426
광나루로50길,37.5418549,127.0929756,37.5421646,127.0934655,37.5421646,127.0934655
아차산로65길,37.5418549,127.0929756,37.5414709,127.0934289,37.5414709,127.0934289
