,도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,총점수
3101,동일로52길(18),37.5542232,127.0729454,37.5544255,127.0724133,37.5544255,127.0724133,0.5411671436264947
3102,용마산로10길(6),37.5605978,127.0881913,37.5608942,127.0881339,37.5608942,127.0881339,0.5411484594959312
3103,면목로6길(0),37.5566563,127.076169,37.5566037,127.0762004,37.5565526,127.0762439,0.5411484594959312
3104,면목로6길(6),37.5565526,127.0762439,37.5566037,127.0762004,37.5566563,127.076169,0.5411484594959312
3105,자양로13길(13),37.5326274,127.0800853,37.5325102,127.079957,37.5325102,127.079957,0.5411303985073608
3106,아차산로76길(5),37.5463444,127.1076136,37.5465021,127.1076601,37.5465021,127.1076601,0.541120734535381
3107,아차산로46나길(1),37.5359239,127.0813963,37.5360635,127.0808346,37.5360635,127.0808346,0.5411057352524322
3108,자양번영로3길(18),37.5322078,127.0736864,37.532036,127.0735244,37.532036,127.0735244,0.5410416385514825
3109,뚝섬로49길(11),37.5332632,127.0790578,37.5329962,127.0794362,37.5329962,127.0794362,0.54098023017742
3110,자양로9길(10),37.532386,127.0815692,37.5321329,127.0812772,37.5321329,127.0812772,0.54098023017742
3111,능동로5길(11),37.5367002,127.0670728,37.5366759,127.0671539,37.5366759,127.0671539,0.540909780973371
3112,구의로(9),37.54152,127.08992,37.54012,127.0896,37.54012,127.0896,0.540876720701852
3113,긴고랑로8길(14),37.5625007,127.0785954,37.5621195,127.0783812,37.5621195,127.0783812,0.5408547251024078
3114,자양로(12),37.546813,127.0871807,37.5465803,127.0869209,37.5465803,127.0869209,0.5408357654725674
3115,뚝섬로49길(6),37.5329254,127.0786714,37.5332632,127.0790578,37.5332632,127.0790578,0.540812000858909
3116,용마산로5길(5),37.5575081,127.0858954,37.5574786,127.0855843,37.5574786,127.0855843,0.5407692766154101
3117,자양로(109),37.526617,127.0899637,37.5269345,127.0897162,37.527522,127.0892579,0.5406942439224761
3118,긴고랑로8길(2),37.5621195,127.0783812,37.5625007,127.0785954,37.5625007,127.0785954,0.5406864957838967
3119,뚝섬로45길(4),37.5340385,127.0783474,37.5336095,127.0777904,37.5336095,127.0777904,0.5406437715403979
3120,용마산로12길(5),37.5611983,127.088075,37.5608942,127.0881339,37.5608942,127.0881339,0.5406437715403979
