도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,거리
능동로3가길(9),37.5327369,127.0660861,37.5325123,127.0670098,37.5324883,127.0671086,814
뚝섬로66길(0),37.5299169,127.0904892,37.5302451,127.0904969,37.5302451,127.0904969,1180
뚝섬로66길(1),37.5340117,127.0900966,37.5334244,127.0901907,37.5334244,127.0901907,1363
뚝섬로66길(2),37.5324664,127.0902279,37.5334244,127.0901907,37.5334244,127.0901907,1333
뚝섬로66길(3),37.5324664,127.0902279,37.5302451,127.0904969,37.5302451,127.0904969,1237
뚝섬로66길(4),37.5302451,127.0904969,37.5324664,127.0902279,37.5324664,127.0902279,1271
뚝섬로66길(5),37.5302451,127.0904969,37.5299169,127.0904892,37.5299169,127.0904892,1171
뚝섬로66길(6),37.5334244,127.0901907,37.5340117,127.0900966,37.5340117,127.0900966,1379
뚝섬로66길(7),37.5334244,127.0901907,37.5324664,127.0902279,37.5324664,127.0902279,1308
"['구의강변로', '구의강변로1길'](0)",37.5299169,127.0904892,37.530991,127.0919082,37.5325176,127.0917189,1212
"['구의강변로', '구의강변로1길'](1)",37.5325176,127.0917189,37.530991,127.0919082,37.5299169,127.0904892,1212
아차산로58길(0),37.5340117,127.0900966,37.5350908,127.0897292,37.5350908,127.0897292,1420
아차산로58길(1),37.5350908,127.0897292,37.5356786,127.0894451,37.5356786,127.0894451,1473
아차산로58길(2),37.5350908,127.0897292,37.5340117,127.0900966,37.5340117,127.0900966,1402
아차산로58길(3),37.5356786,127.0894451,37.5350908,127.0897292,37.5350908,127.0897292,1456
아차산로58길(4),37.5356786,127.0894451,37.5360825,127.0893266,37.5364882,127.0892671,1494
아차산로58길(5),37.5364882,127.0892671,37.5378565,127.0894787,37.5379144,127.0894646,1544
아차산로58길(6),37.5364882,127.0892671,37.5360825,127.0893266,37.5356786,127.0894451,1494
아차산로58길(7),37.5379144,127.0894646,37.5376692,127.0895243,37.5364882,127.0892671,1536
자양로4가길(0),37.5314259,127.0869026,37.5315567,127.0868826,37.5315567,127.0868826,1314
자양로4가길(1),37.5320065,127.0864144,37.5315567,127.0868826,37.5315567,127.0868826,1319
자양로4가길(2),37.5315567,127.0868826,37.5320065,127.0864144,37.5320065,127.0864144,1331
자양로4가길(3),37.5315567,127.0868826,37.5314259,127.0869026,37.5314259,127.0869026,1313
자양로4가길(4),37.5315567,127.0868826,37.5319566,127.0873815,37.5324496,127.087226,1325
자양로4가길(5),37.5324496,127.087226,37.5319566,127.0873815,37.5315567,127.0868826,1325
자양로4나길(0),37.5314259,127.0869026,37.5308277,127.0870085,37.5307173,127.087167,1289
자양로4나길(1),37.5307173,127.087167,37.5308277,127.0870085,37.5314259,127.0869026,1289
자양로4나길(2),37.5307173,127.087167,37.5302762,127.088052,37.5304654,127.089107,1245
자양로4나길(3),37.5304654,127.089107,37.5302762,127.088052,37.5307173,127.087167,1245
뚝섬로62길(0),37.5323062,127.0879751,37.5317789,127.0880503,37.5317789,127.0880503,1325
뚝섬로62길(1),37.5323062,127.0879751,37.5327322,127.0878107,37.5327322,127.0878107,1353
뚝섬로62길(2),37.5314164,127.0881084,37.5317789,127.0880503,37.5317789,127.0880503,1308
뚝섬로62길(3),37.5314164,127.0881084,37.5307335,127.0884785,37.5307654,127.0890623,1274
뚝섬로62길(4),37.5307654,127.0890623,37.5307335,127.0884785,37.5314164,127.0881084,1274
뚝섬로62길(5),37.5327322,127.0878107,37.5332611,127.0876285,37.5332611,127.0876285,1383
뚝섬로62길(6),37.5327322,127.0878107,37.5323062,127.0879751,37.5323062,127.0879751,1350
뚝섬로62길(7),37.5332611,127.0876285,37.5327322,127.0878107,37.5327322,127.0878107,1373
뚝섬로62길(8),37.5317789,127.0880503,37.5323062,127.0879751,37.5323062,127.0879751,1331
뚝섬로62길(9),37.5317789,127.0880503,37.5314164,127.0881084,37.5314164,127.0881084,1304
뚝섬로62길(10),37.5317789,127.0880503,37.5318237,127.0883931,37.5318237,127.0883931,1317
뚝섬로62길(11),37.5318604,127.0889509,37.5318237,127.0883931,37.5318237,127.0883931,1310
뚝섬로62길(12),37.5318237,127.0883931,37.5318604,127.0889509,37.5318604,127.0889509,1308
뚝섬로62길(13),37.5318237,127.0883931,37.5317789,127.0880503,37.5317789,127.0880503,1317
자양로2길(0),37.5307173,127.087167,37.5314164,127.0881084,37.5314164,127.0881084,1290
자양로2길(1),37.5314164,127.0881084,37.5313078,127.0890264,37.5313078,127.0890264,1300
자양로2길(2),37.5305782,127.0868893,37.5306341,127.0870113,37.5307173,127.087167,1272
자양로2길(3),37.5313078,127.0890264,37.5314164,127.0881084,37.5314164,127.0881084,1296
자양로6길(0),37.5320065,127.0864144,37.5318483,127.0860945,37.531789,127.0859751,1335
자양로6길(1),37.5330439,127.0888302,37.5328655,127.0881751,37.5327322,127.0878107,1358
자양로6길(2),37.5327322,127.0878107,37.5326482,127.087612,37.5326482,127.087612,1362
자양로6길(3),37.5322157,127.0868083,37.5320065,127.0864144,37.5320065,127.0864144,1342
자양로6길(4),37.5326482,127.087612,37.5325609,127.0874402,37.5324496,127.087226,1356
자양로6길(5),37.5324496,127.087226,37.5322157,127.0868083,37.5322157,127.0868083,1352
뚝섬로60길(0),37.5322157,127.0868083,37.5324215,127.0867127,37.5324215,127.0867127,1354
뚝섬로60길(1),37.5328283,127.0864079,37.5324798,127.086668,37.5324215,127.0867127,1365
뚝섬로60길(2),37.5324215,127.0867127,37.5322157,127.0868083,37.5322157,127.0868083,1349
뚝섬로60길(3),37.5324215,127.0867127,37.532667,127.0865071,37.5328283,127.0864079,1370
낙천정지하도(0),37.527324,127.0802774,37.527142,127.0836409,37.5276734,127.0831034,1079
자양중앙나들목(0),37.527949,127.0776219,37.5284924,127.0779421,37.5284924,127.0779421,1049
뚝섬로49길(0),37.5323765,127.0784288,37.5325853,127.0785211,37.5325853,127.0785211,1291
뚝섬로49길(1),37.5323305,127.0798663,37.5325199,127.0792127,37.5325199,127.0792127,1305
뚝섬로49길(2),37.532705,127.078574,37.5325853,127.0785211,37.5325853,127.0785211,1301
뚝섬로49길(3),37.532705,127.078574,37.5329254,127.0786714,37.5329254,127.0786714,1318
뚝섬로49길(4),37.532705,127.078574,37.5325199,127.0792127,37.5325199,127.0792127,1303
뚝섬로49길(5),37.5329254,127.0786714,37.532705,127.078574,37.532705,127.078574,1310
뚝섬로49길(6),37.5329254,127.0786714,37.5332632,127.0790578,37.5332632,127.0790578,1342
뚝섬로49길(7),37.5329962,127.0794362,37.5332632,127.0790578,37.5332632,127.0790578,1347
뚝섬로49길(8),37.533163,127.0796327,37.5334374,127.0792571,37.5334374,127.0792571,1360
뚝섬로49길(9),37.5332632,127.0790578,37.5329254,127.0786714,37.5329254,127.0786714,1325
뚝섬로49길(10),37.5332632,127.0790578,37.5334106,127.0792264,37.5334106,127.0792264,1351
뚝섬로49길(11),37.5332632,127.0790578,37.5329962,127.0794362,37.5329962,127.0794362,1343
뚝섬로49길(12),37.5334106,127.0792264,37.5332632,127.0790578,37.5332632,127.0790578,1349
뚝섬로49길(13),37.5334106,127.0792264,37.5334374,127.0792571,37.5334374,127.0792571,1363
뚝섬로49길(14),37.5334374,127.0792571,37.5334106,127.0792264,37.5334106,127.0792264,1362
뚝섬로49길(15),37.5334374,127.0792571,37.5338482,127.0797269,37.5338482,127.0797269,1383
뚝섬로49길(16),37.5334374,127.0792571,37.533163,127.0796327,37.533163,127.0796327,1361
뚝섬로49길(17),37.5335754,127.0801186,37.5336831,127.0799639,37.5336831,127.0799639,1383
뚝섬로49길(18),37.5336831,127.0799639,37.5335754,127.0801186,37.5335754,127.0801186,1383
뚝섬로49길(19),37.5336831,127.0799639,37.5338482,127.0797269,37.5338482,127.0797269,1391
뚝섬로49길(20),37.5338482,127.0797269,37.5334374,127.0792571,37.5334374,127.0792571,1370
뚝섬로49길(21),37.5338482,127.0797269,37.5336831,127.0799639,37.5336831,127.0799639,1389
뚝섬로49길(22),37.5338482,127.0797269,37.5340719,127.0799828,37.5344977,127.0803872,1403
뚝섬로49길(23),37.5344216,127.0810747,37.5347257,127.0806038,37.5347257,127.0806038,1443
뚝섬로49길(24),37.5344977,127.0803872,37.5347257,127.0806038,37.5347257,127.0806038,1441
뚝섬로49길(25),37.5344977,127.0803872,37.5340719,127.0799828,37.5338482,127.0797269,1403
뚝섬로49길(26),37.5347257,127.0806038,37.5344977,127.0803872,37.5344977,127.0803872,1440
뚝섬로49길(27),37.5347257,127.0806038,37.5350201,127.0808832,37.5350201,127.0808832,1452
뚝섬로49길(28),37.5347257,127.0806038,37.5344216,127.0810747,37.5344216,127.0810747,1441
뚝섬로49길(29),37.5350201,127.0808832,37.5347257,127.0806038,37.5347257,127.0806038,1449
뚝섬로49길(30),37.5325853,127.0785211,37.5323765,127.0784288,37.5323765,127.0784288,1282
뚝섬로49길(31),37.5325853,127.0785211,37.532705,127.078574,37.532705,127.078574,1303
뚝섬로49길(32),37.5325199,127.0792127,37.532705,127.078574,37.532705,127.078574,1307
뚝섬로49길(33),37.5325199,127.0792127,37.5323305,127.0798663,37.5323305,127.0798663,1313
뚝섬로35길(0),37.5347961,127.0701853,37.535521,127.0704989,37.535521,127.0704989,1089
뚝섬로35길(1),37.5351178,127.0720196,37.5353033,127.0713147,37.5353033,127.0713147,1151
뚝섬로35길(2),37.5353033,127.0713147,37.5351178,127.0720196,37.5351178,127.0720196,1149
뚝섬로35길(3),37.5353033,127.0713147,37.535521,127.0704989,37.535521,127.0704989,1116
뚝섬로35길(4),37.535521,127.0704989,37.5353033,127.0713147,37.5353033,127.0713147,1127
뚝섬로35길(5),37.535521,127.0704989,37.5347961,127.0701853,37.5347961,127.0701853,1073
뚝섬로35길(6),37.535521,127.0704989,37.5360183,127.0707049,37.5360183,127.0707049,1118
뚝섬로35길(7),37.5360183,127.0707049,37.535521,127.0704989,37.535521,127.0704989,1110
뚝섬로35길(8),37.5360183,127.0707049,37.5362609,127.0707888,37.5362609,127.0707888,1136
뚝섬로35길(9),37.5362609,127.0707888,37.5360183,127.0707049,37.5360183,127.0707049,1135
뚝섬로35길(10),37.5362609,127.0707888,37.5369534,127.0711165,37.5369534,127.0711165,1169
뚝섬로35길(11),37.5369534,127.0711165,37.5362609,127.0707888,37.5362609,127.0707888,1155
"['뚝섬로56길', '뚝섬로52나길'](0)",37.529709,127.0826641,37.5298684,127.0820866,37.5301356,127.0820753,1215
"['뚝섬로56길', '뚝섬로52나길'](1)",37.5301356,127.0820753,37.5298042,127.0821658,37.529709,127.0826641,1209
"['뚝섬로52다길', '뚝섬로54길'](0)",37.5298151,127.0801773,37.5297019,127.08053,37.5299846,127.0806675,1192
"['뚝섬로54길', '뚝섬로52다길'](0)",37.5299846,127.0806675,37.5297019,127.08053,37.5298151,127.0801773,1192
"['자양번영로2길', '뚝섬로44길'](0)",37.5303628,127.0759588,37.5306786,127.0760446,37.5307434,127.0757161,1124
"['자양번영로2길', '뚝섬로44길'](1)",37.5304743,127.0753156,37.5308088,127.0753995,37.5307434,127.0757161,1114
"['자양번영로2길', '뚝섬로44길'](2)",37.5307434,127.0757161,37.5308088,127.0753995,37.5304743,127.0753156,1114
"['자양번영로2길', '뚝섬로44길'](3)",37.5307434,127.0757161,37.5306786,127.0760446,37.5303628,127.0759588,1124
"['자양번영로4길', '뚝섬로48길'](0)",37.5306344,127.0770957,37.5306902,127.076779,37.5312686,127.0769203,1179
"['자양번영로4길', '뚝섬로48길'](1)",37.5312536,127.0770012,37.5316726,127.0770974,37.5316352,127.0773917,1224
"['자양번영로4길', '뚝섬로48길'](2)",37.5312686,127.0769203,37.5306902,127.076779,37.5306344,127.0770957,1179
"['자양번영로4길', '뚝섬로48길'](3)",37.5316352,127.0773917,37.5316726,127.0770974,37.5312536,127.0770012,1224
뚝섬로40길(0),37.530815,127.0723148,37.530983,127.0722033,37.5312169,127.0718791,1012
뚝섬로40길(1),37.5310194,127.0712056,37.5313147,127.0716373,37.5313147,127.0716373,993
뚝섬로40길(2),37.5312169,127.0718791,37.5312383,127.0718656,37.5312383,127.0718656,1007
뚝섬로40길(3),37.5312169,127.0718791,37.530983,127.0722033,37.530815,127.0723148,1012
뚝섬로40길(4),37.5312383,127.0718656,37.5312169,127.0718791,37.5312169,127.0718791,1007
뚝섬로40길(5),37.5312383,127.0718656,37.5313147,127.0716373,37.5313147,127.0716373,1008
뚝섬로40길(6),37.5313147,127.0716373,37.5310194,127.0712056,37.5310194,127.0712056,983
뚝섬로40길(7),37.5313147,127.0716373,37.5315368,127.0719246,37.5315368,127.0719246,1018
뚝섬로40길(8),37.5313147,127.0716373,37.5312383,127.0718656,37.5312383,127.0718656,1005
뚝섬로40길(9),37.5325642,127.0724873,37.5323529,127.0723978,37.5323529,127.0723978,1083
뚝섬로40길(10),37.5325642,127.0724873,37.5328631,127.0726253,37.5328631,127.0726253,1102
뚝섬로40길(11),37.5328631,127.0726253,37.5325642,127.0724873,37.5325642,127.0724873,1097
뚝섬로40길(12),37.5328631,127.0726253,37.533072,127.0727268,37.533072,127.0727268,1114
뚝섬로40길(13),37.533072,127.0727268,37.5328631,127.0726253,37.5328631,127.0726253,1107
뚝섬로40길(14),37.533072,127.0727268,37.5331295,127.0727548,37.5331295,127.0727548,1119
뚝섬로40길(15),37.5331295,127.0727548,37.533072,127.0727268,37.533072,127.0727268,1118
뚝섬로40길(16),37.5331295,127.0727548,37.533507,127.0729383,37.533507,127.0729383,1134
뚝섬로40길(17),37.533507,127.0729383,37.5331295,127.0727548,37.5331295,127.0727548,1129
뚝섬로40길(18),37.533507,127.0729383,37.5339362,127.073147,37.5339362,127.073147,1167
뚝섬로40길(19),37.5339362,127.073147,37.533507,127.0729383,37.533507,127.0729383,1155
뚝섬로40길(20),37.5323529,127.0723978,37.5325642,127.0724873,37.5325642,127.0724873,1086
뚝섬로40길(21),37.5323529,127.0723978,37.5317188,127.0720602,37.5315368,127.0719246,1044
뚝섬로40길(22),37.5315368,127.0719246,37.5313147,127.0716373,37.5313147,127.0716373,1010
뚝섬로40길(23),37.5315368,127.0719246,37.5317188,127.0720602,37.5323529,127.0723978,1044
뚝섬로36가길(0),37.5311087,127.072751,37.5314308,127.0721611,37.5314308,127.0721611,1035
뚝섬로36가길(1),37.5314308,127.0721611,37.5311087,127.072751,37.5311087,127.072751,1035
뚝섬로36가길(2),37.5314308,127.0721611,37.5315203,127.0719629,37.5315368,127.0719246,1031
뚝섬로36가길(3),37.5324771,127.0707631,37.5317315,127.0717171,37.5315368,127.0719246,1020
뚝섬로36가길(4),37.5315368,127.0719246,37.5321167,127.0712242,37.5324771,127.0707631,1019
뚝섬로36가길(5),37.5315368,127.0719246,37.5315203,127.0719629,37.5314308,127.0721611,1031
자양번영로5길(0),37.532309,127.0754276,37.532421,127.0748626,37.532421,127.0748626,1187
자양번영로5길(1),37.532372,127.0738755,37.5326155,127.0736743,37.5326155,127.0736743,1131
자양번영로5길(2),37.532421,127.0748626,37.5324542,127.0746951,37.5324542,127.0746951,1179
자양번영로5길(3),37.532421,127.0748626,37.532309,127.0754276,37.532309,127.0754276,1188
자양번영로5길(4),37.532421,127.0748626,37.5328542,127.074533,37.5326095,127.0744486,1183
자양번영로5길(5),37.5324542,127.0746951,37.532421,127.0748626,37.532421,127.0748626,1183
자양번영로5길(6),37.5324542,127.0746951,37.5325639,127.0744814,37.5326095,127.0744486,1175
자양번영로5길(7),37.5325077,127.0726371,37.5327256,127.0729343,37.5329452,127.0734018,1111
자양번영로5길(8),37.5326155,127.0736743,37.5329452,127.0734018,37.5329452,127.0734018,1135
자양번영로5길(9),37.5326155,127.0736743,37.532372,127.0738755,37.532372,127.0738755,1135
자양번영로5길(10),37.5326095,127.0744486,37.532642,127.0743969,37.5329452,127.0734018,1161
자양번영로5길(11),37.5326095,127.0744486,37.5325639,127.0744814,37.5324542,127.0746951,1175
자양번영로5길(12),37.5326095,127.0744486,37.5328542,127.074533,37.532421,127.0748626,1183
자양번영로5길(13),37.5329452,127.0734018,37.5331295,127.0727548,37.5331295,127.0727548,1126
자양번영로5길(14),37.5329452,127.0734018,37.5326155,127.0736743,37.5326155,127.0736743,1132
자양번영로5길(15),37.5329452,127.0734018,37.532642,127.0743969,37.5326095,127.0744486,1161
자양번영로5길(16),37.5329452,127.0734018,37.5326077,127.0727587,37.5325077,127.0726371,1109
자양번영로5길(17),37.5331295,127.0727548,37.5329452,127.0734018,37.5329452,127.0734018,1134
뚝섬로38길(0),37.5329452,127.0734018,37.533507,127.0729383,37.533507,127.0729383,1142
뚝섬로38길(1),37.533072,127.0727268,37.5333313,127.0725001,37.5337885,127.0727684,1128
뚝섬로38길(2),37.533507,127.0729383,37.5337885,127.0727684,37.5337885,127.0727684,1144
뚝섬로38길(3),37.533507,127.0729383,37.5329452,127.0734018,37.5329452,127.0734018,1142
뚝섬로38길(4),37.5337885,127.0727684,37.5341046,127.0725776,37.5341046,127.0725776,1144
뚝섬로38길(5),37.5337885,127.0727684,37.533507,127.0729383,37.533507,127.0729383,1143
뚝섬로38길(6),37.5337885,127.0727684,37.5333313,127.0725001,37.533072,127.0727268,1128
뚝섬로38길(7),37.5341046,127.0725776,37.5337885,127.0727684,37.5337885,127.0727684,1143
"['자양로7길', '뚝섬로57길'](0)",37.5325039,127.082828,37.5327187,127.0825133,37.5331433,127.0830009,1374
뚝섬로47길(0),37.5326089,127.0776609,37.5331548,127.0778849,37.5331548,127.0778849,1300
뚝섬로47길(1),37.5331323,127.0779622,37.5333796,127.0782415,37.5333796,127.0782415,1332
뚝섬로47길(2),37.5331548,127.0778849,37.5326089,127.0776609,37.5326089,127.0776609,1291
뚝섬로47길(3),37.5334106,127.0792264,37.5337809,127.078708,37.5337809,127.078708,1361
뚝섬로47길(4),37.5337809,127.078708,37.5334106,127.0792264,37.5334106,127.0792264,1361
뚝섬로47길(5),37.5337809,127.078708,37.5342637,127.0792632,37.5342637,127.0792632,1384
뚝섬로47길(6),37.5337809,127.078708,37.5334342,127.0783093,37.5333796,127.0782415,1341
뚝섬로47길(7),37.5342637,127.0792632,37.5337809,127.078708,37.5337809,127.078708,1377
뚝섬로47길(8),37.5342637,127.0792632,37.5344172,127.0790662,37.534364,127.0787722,1391
뚝섬로47길(9),37.534364,127.0787722,37.5344172,127.0790662,37.5342637,127.0792632,1391
뚝섬로47길(10),37.5333796,127.0782415,37.5331323,127.0779622,37.5331323,127.0779622,1320
뚝섬로47길(11),37.5333796,127.0782415,37.5334342,127.0783093,37.5337809,127.078708,1341
뚝섬로51길(0),37.532766,127.0791649,37.5329962,127.0794362,37.5329962,127.0794362,1337
뚝섬로51길(1),37.5329962,127.0794362,37.5330502,127.0794998,37.5330502,127.0794998,1346
뚝섬로51길(2),37.5329962,127.0794362,37.532766,127.0791649,37.532766,127.0791649,1331
뚝섬로51길(3),37.5330502,127.0794998,37.533163,127.0796327,37.533163,127.0796327,1358
